,Date,All property types,City,index1,Month,Year,Yearly GDP
2,December 2002,90705,Newcastle upon Tyne,1821,December,2002,1701811
2,January 2002,59604,Sheffield,2072,January,2002,1701811
2,February 2002,60244,Sheffield,2073,February,2002,1701811
2,March 2002,61143,Sheffield,2074,March,2002,1701811
2,April 2002,61990,Sheffield,2075,April,2002,1701811
2,May 2002,63320,Sheffield,2076,May,2002,1701811
2,June 2002,65573,Sheffield,2077,June,2002,1701811
2,July 2002,68331,Sheffield,2078,July,2002,1701811
2,August 2002,70344,Sheffield,2079,August,2002,1701811
2,September 2002,71418,Sheffield,2080,September,2002,1701811
2,October 2002,71696,Sheffield,2081,October,2002,1701811
2,November 2002,72926,Sheffield,2082,November,2002,1701811
2,December 2002,73298,Sheffield,2083,December,2002,1701811
2,January 2002,139476,Brighton and Hove,2536,January,2002,1701811
2,February 2002,141778,Brighton and Hove,2537,February,2002,1701811
2,March 2002,143185,Brighton and Hove,2538,March,2002,1701811
2,April 2002,144720,Brighton and Hove,2539,April,2002,1701811
2,May 2002,146889,Brighton and Hove,2540,May,2002,1701811
2,June 2002,151029,Brighton and Hove,2541,June,2002,1701811
2,July 2002,154858,Brighton and Hove,2542,July,2002,1701811
2,August 2002,158508,Brighton and Hove,2543,August,2002,1701811
2,September 2002,161530,Brighton and Hove,2544,September,2002,1701811
2,October 2002,162532,Brighton and Hove,2545,October,2002,1701811
2,November 2002,163459,Brighton and Hove,2546,November,2002,1701811
2,December 2002,163904,Brighton and Hove,2547,December,2002,1701811
2,January 2002,61232,Leicester,2798,January,2002,1701811
2,February 2002,62482,Leicester,2799,February,2002,1701811
2,March 2002,62590,Leicester,2800,March,2002,1701811
2,April 2002,64680,Leicester,2801,April,2002,1701811
2,May 2002,65879,Leicester,2802,May,2002,1701811
2,June 2002,68680,Leicester,2803,June,2002,1701811
2,July 2002,71235,Leicester,2804,July,2002,1701811
2,August 2002,74072,Leicester,2805,August,2002,1701811
2,September 2002,75718,Leicester,2806,September,2002,1701811
2,October 2002,76867,Leicester,2807,October,2002,1701811
2,November 2002,78125,Leicester,2808,November,2002,1701811
2,December 2002,79933,Leicester,2809,December,2002,1701811
2,January 2002,122335,"Bournemouth,, Christchurch and Poole",3274,January,2002,1701811
2,February 2002,123570,"Bournemouth,, Christchurch and Poole",3275,February,2002,1701811
2,March 2002,125862,"Bournemouth,, Christchurch and Poole",3276,March,2002,1701811
2,April 2002,125704,"Bournemouth,, Christchurch and Poole",3277,April,2002,1701811
2,May 2002,128208,"Bournemouth,, Christchurch and Poole",3278,May,2002,1701811
2,June 2002,132072,"Bournemouth,, Christchurch and Poole",3279,June,2002,1701811
2,July 2002,136924,"Bournemouth,, Christchurch and Poole",3280,July,2002,1701811
2,August 2002,140235,"Bournemouth,, Christchurch and Poole",3281,August,2002,1701811
2,September 2002,144527,"Bournemouth,, Christchurch and Poole",3282,September,2002,1701811
2,October 2002,148947,"Bournemouth,, Christchurch and Poole",3283,October,2002,1701811
2,November 2002,152941,"Bournemouth,, Christchurch and Poole",3284,November,2002,1701811
2,December 2002,154835,"Bournemouth,, Christchurch and Poole",3285,December,2002,1701811
2,January 2002,82229,Cardiff,3536,January,2002,1701811
2,February 2002,84381,Cardiff,3537,February,2002,1701811
2,March 2002,84201,Cardiff,3538,March,2002,1701811
2,April 2002,85979,Cardiff,3539,April,2002,1701811
2,May 2002,86496,Cardiff,3540,May,2002,1701811
2,June 2002,89888,Cardiff,3541,June,2002,1701811
2,July 2002,93209,Cardiff,3542,July,2002,1701811
2,August 2002,96065,Cardiff,3543,August,2002,1701811
2,September 2002,98076,Cardiff,3544,September,2002,1701811
2,October 2002,99731,Cardiff,3545,October,2002,1701811
2,November 2002,101016,Cardiff,3546,November,2002,1701811
2,December 2002,102341,Cardiff,3547,December,2002,1701811
2,January 2002,68707,Coventry,3798,January,2002,1701811
2,February 2002,68632,Coventry,3799,February,2002,1701811
2,March 2002,69461,Coventry,3800,March,2002,1701811
2,April 2002,71558,Coventry,3801,April,2002,1701811
2,May 2002,74175,Coventry,3802,May,2002,1701811
2,June 2002,76276,Coventry,3803,June,2002,1701811
2,July 2002,77712,Coventry,3804,July,2002,1701811
2,August 2002,79406,Coventry,3805,August,2002,1701811
2,September 2002,81265,Coventry,3806,September,2002,1701811
2,October 2002,82227,Coventry,3807,October,2002,1701811
2,November 2002,83942,Coventry,3808,November,2002,1701811
2,December 2002,85008,Coventry,3809,December,2002,1701811
2,January 2002,46274,Middlesbrough,4060,January,2002,1701811
2,February 2002,45626,Middlesbrough,4061,February,2002,1701811
2,March 2002,45387,Middlesbrough,4062,March,2002,1701811
2,April 2002,46122,Middlesbrough,4063,April,2002,1701811
2,May 2002,48225,Middlesbrough,4064,May,2002,1701811
2,June 2002,50366,Middlesbrough,4065,June,2002,1701811
2,July 2002,50528,Middlesbrough,4066,July,2002,1701811
2,August 2002,51218,Middlesbrough,4067,August,2002,1701811
2,September 2002,50671,Middlesbrough,4068,September,2002,1701811
2,October 2002,52505,Middlesbrough,4069,October,2002,1701811
2,November 2002,53292,Middlesbrough,4070,November,2002,1701811
2,December 2002,53754,Middlesbrough,4071,December,2002,1701811
2,January 2002,40489,Stoke on Trent,4322,January,2002,1701811
2,February 2002,39197,Stoke on Trent,4323,February,2002,1701811
2,March 2002,39554,Stoke on Trent,4324,March,2002,1701811
2,April 2002,39499,Stoke on Trent,4325,April,2002,1701811
2,May 2002,40759,Stoke on Trent,4326,May,2002,1701811
2,June 2002,42077,Stoke on Trent,4327,June,2002,1701811
2,July 2002,42554,Stoke on Trent,4328,July,2002,1701811
2,August 2002,43523,Stoke on Trent,4329,August,2002,1701811
2,September 2002,43858,Stoke on Trent,4330,September,2002,1701811
2,October 2002,45790,Stoke on Trent,4331,October,2002,1701811
2,November 2002,46948,Stoke on Trent,4332,November,2002,1701811
2,December 2002,48003,Stoke on Trent,4333,December,2002,1701811
2,January 2002,134404,Reading,4584,January,2002,1701811
2,February 2002,135261,Reading,4585,February,2002,1701811
2,March 2002,138853,Reading,4586,March,2002,1701811
2,April 2002,141140,Reading,4587,April,2002,1701811
2,May 2002,144777,Reading,4588,May,2002,1701811
2,June 2002,148323,Reading,4589,June,2002,1701811
2,July 2002,150743,Reading,4590,July,2002,1701811
2,August 2002,153989,Reading,4591,August,2002,1701811
2,September 2002,154488,Reading,4592,September,2002,1701811
2,October 2002,156060,Reading,4593,October,2002,1701811
2,November 2002,155774,Reading,4594,November,2002,1701811
2,December 2002,159660,Reading,4595,December,2002,1701811
2,January 2002,51801,Sunderland,4846,January,2002,1701811
2,February 2002,52521,Sunderland,4847,February,2002,1701811
2,March 2002,53877,Sunderland,4848,March,2002,1701811
2,April 2002,54280,Sunderland,4849,April,2002,1701811
2,May 2002,54562,Sunderland,4850,May,2002,1701811
2,June 2002,54922,Sunderland,4851,June,2002,1701811
2,July 2002,57014,Sunderland,4852,July,2002,1701811
2,August 2002,59869,Sunderland,4853,August,2002,1701811
2,September 2002,61492,Sunderland,4854,September,2002,1701811
2,October 2002,62168,Sunderland,4855,October,2002,1701811
2,November 2002,62526,Sunderland,4856,November,2002,1701811
2,December 2002,64454,Sunderland,4857,December,2002,1701811
3,January 2003,207162,London,36,January,2003,1753374
3,February 2003,206464,London,37,February,2003,1753374
3,March 2003,205573,London,38,March,2003,1753374
3,April 2003,207953,London,39,April,2003,1753374
3,May 2003,210583,London,40,May,2003,1753374
3,June 2003,208941,London,41,June,2003,1753374
3,July 2003,213806,London,42,July,2003,1753374
3,August 2003,212692,London,43,August,2003,1753374
3,September 2003,212901,London,44,September,2003,1753374
3,October 2003,214608,London,45,October,2003,1753374
3,November 2003,215556,London,46,November,2003,1753374
3,December 2003,216971,London,47,December,2003,1753374
3,January 2003,60263,Manchester,298,January,2003,1753374
3,February 2003,59348,Manchester,299,February,2003,1753374
3,March 2003,59642,Manchester,300,March,2003,1753374
3,April 2003,59396,Manchester,301,April,2003,1753374
3,May 2003,61723,Manchester,302,May,2003,1753374
3,June 2003,64059,Manchester,303,June,2003,1753374
3,July 2003,68823,Manchester,304,July,2003,1753374
3,August 2003,70599,Manchester,305,August,2003,1753374
3,September 2003,72604,Manchester,306,September,2003,1753374
3,October 2003,72845,Manchester,307,October,2003,1753374
3,November 2003,74092,Manchester,308,November,2003,1753374
3,December 2003,76948,Manchester,309,December,2003,1753374
3,January 2003,98068,Birmingham,560,January,2003,1753374
3,February 2003,100098,Birmingham,561,February,2003,1753374
3,March 2003,101677,Birmingham,562,March,2003,1753374
3,April 2003,103662,Birmingham,563,April,2003,1753374
3,May 2003,104777,Birmingham,564,May,2003,1753374
3,June 2003,107214,Birmingham,565,June,2003,1753374
3,July 2003,107999,Birmingham,566,July,2003,1753374
3,August 2003,110732,Birmingham,567,August,2003,1753374
3,September 2003,111727,Birmingham,568,September,2003,1753374
3,October 2003,113440,Birmingham,569,October,2003,1753374
3,November 2003,114409,Birmingham,570,November,2003,1753374
3,December 2003,117270,Birmingham,571,December,2003,1753374
3,January 2003,91775,Leeds,822,January,2003,1753374
3,February 2003,93794,Leeds,823,February,2003,1753374
3,March 2003,94495,Leeds,824,March,2003,1753374
3,April 2003,97224,Leeds,825,April,2003,1753374
3,May 2003,99048,Leeds,826,May,2003,1753374
3,June 2003,102098,Leeds,827,June,2003,1753374
3,July 2003,104253,Leeds,828,July,2003,1753374
3,August 2003,105882,Leeds,829,August,2003,1753374
3,September 2003,108284,Leeds,830,September,2003,1753374
3,October 2003,108520,Leeds,831,October,2003,1753374
3,November 2003,109058,Leeds,832,November,2003,1753374
3,December 2003,109731,Leeds,833,December,2003,1753374
3,January 2003,123254,Southampton,1298,January,2003,1753374
3,February 2003,124632,Southampton,1299,February,2003,1753374
3,March 2003,126075,Southampton,1300,March,2003,1753374
3,April 2003,126653,Southampton,1301,April,2003,1753374
3,May 2003,127731,Southampton,1302,May,2003,1753374
3,June 2003,130957,Southampton,1303,June,2003,1753374
3,July 2003,132073,Southampton,1304,July,2003,1753374
3,August 2003,134330,Southampton,1305,August,2003,1753374
3,September 2003,133404,Southampton,1306,September,2003,1753374
3,October 2003,133344,Southampton,1307,October,2003,1753374
3,November 2003,132732,Southampton,1308,November,2003,1753374
3,December 2003,134328,Southampton,1309,December,2003,1753374
3,January 2003,57710,Liverpool,1560,January,2003,1753374
3,February 2003,58046,Liverpool,1561,February,2003,1753374
3,March 2003,57068,Liverpool,1562,March,2003,1753374
3,April 2003,58773,Liverpool,1563,April,2003,1753374
3,May 2003,58435,Liverpool,1564,May,2003,1753374
3,June 2003,60227,Liverpool,1565,June,2003,1753374
3,July 2003,60952,Liverpool,1566,July,2003,1753374
3,August 2003,66155,Liverpool,1567,August,2003,1753374
3,September 2003,68397,Liverpool,1568,September,2003,1753374
3,October 2003,70735,Liverpool,1569,October,2003,1753374
3,November 2003,72126,Liverpool,1570,November,2003,1753374
3,December 2003,74950,Liverpool,1571,December,2003,1753374
3,January 2003,88597,Newcastle upon Tyne,1822,January,2003,1753374
3,February 2003,86970,Newcastle upon Tyne,1823,February,2003,1753374
3,March 2003,89464,Newcastle upon Tyne,1824,March,2003,1753374
3,April 2003,96074,Newcastle upon Tyne,1825,April,2003,1753374
3,May 2003,102164,Newcastle upon Tyne,1826,May,2003,1753374
3,June 2003,103841,Newcastle upon Tyne,1827,June,2003,1753374
3,July 2003,105569,Newcastle upon Tyne,1828,July,2003,1753374
3,August 2003,109259,Newcastle upon Tyne,1829,August,2003,1753374
3,September 2003,112930,Newcastle upon Tyne,1830,September,2003,1753374
3,October 2003,114890,Newcastle upon Tyne,1831,October,2003,1753374
3,November 2003,115190,Newcastle upon Tyne,1832,November,2003,1753374
3,December 2003,118328,Newcastle upon Tyne,1833,December,2003,1753374
3,January 2003,75678,Sheffield,2084,January,2003,1753374
3,February 2003,76312,Sheffield,2085,February,2003,1753374
3,March 2003,77216,Sheffield,2086,March,2003,1753374
3,April 2003,77141,Sheffield,2087,April,2003,1753374
3,May 2003,78759,Sheffield,2088,May,2003,1753374
3,June 2003,82150,Sheffield,2089,June,2003,1753374
3,July 2003,85241,Sheffield,2090,July,2003,1753374
3,August 2003,88654,Sheffield,2091,August,2003,1753374
3,September 2003,88903,Sheffield,2092,September,2003,1753374
3,October 2003,89602,Sheffield,2093,October,2003,1753374
3,November 2003,90592,Sheffield,2094,November,2003,1753374
3,December 2003,92781,Sheffield,2095,December,2003,1753374
3,January 2003,167221,Brighton and Hove,2548,January,2003,1753374
3,February 2003,168939,Brighton and Hove,2549,February,2003,1753374
3,March 2003,172128,Brighton and Hove,2550,March,2003,1753374
3,April 2003,174325,Brighton and Hove,2551,April,2003,1753374
3,May 2003,176939,Brighton and Hove,2552,May,2003,1753374
3,June 2003,178383,Brighton and Hove,2553,June,2003,1753374
3,July 2003,179323,Brighton and Hove,2554,July,2003,1753374
3,August 2003,180705,Brighton and Hove,2555,August,2003,1753374
3,September 2003,180822,Brighton and Hove,2556,September,2003,1753374
3,October 2003,181622,Brighton and Hove,2557,October,2003,1753374
3,November 2003,182345,Brighton and Hove,2558,November,2003,1753374
3,December 2003,183198,Brighton and Hove,2559,December,2003,1753374
3,January 2003,81762,Leicester,2810,January,2003,1753374
3,February 2003,83394,Leicester,2811,February,2003,1753374
3,March 2003,84749,Leicester,2812,March,2003,1753374
3,April 2003,86131,Leicester,2813,April,2003,1753374
3,May 2003,88203,Leicester,2814,May,2003,1753374
3,June 2003,90303,Leicester,2815,June,2003,1753374
3,July 2003,92058,Leicester,2816,July,2003,1753374
3,August 2003,93701,Leicester,2817,August,2003,1753374
3,September 2003,95913,Leicester,2818,September,2003,1753374
3,October 2003,98016,Leicester,2819,October,2003,1753374
3,November 2003,98079,Leicester,2820,November,2003,1753374
3,December 2003,99175,Leicester,2821,December,2003,1753374
3,January 2003,156987,"Bournemouth,, Christchurch and Poole",3286,January,2003,1753374
3,February 2003,158942,"Bournemouth,, Christchurch and Poole",3287,February,2003,1753374
3,March 2003,160277,"Bournemouth,, Christchurch and Poole",3288,March,2003,1753374
3,April 2003,162077,"Bournemouth,, Christchurch and Poole",3289,April,2003,1753374
3,May 2003,163598,"Bournemouth,, Christchurch and Poole",3290,May,2003,1753374
3,June 2003,166335,"Bournemouth,, Christchurch and Poole",3291,June,2003,1753374
3,July 2003,167417,"Bournemouth,, Christchurch and Poole",3292,July,2003,1753374
3,August 2003,169431,"Bournemouth,, Christchurch and Poole",3293,August,2003,1753374
3,September 2003,169616,"Bournemouth,, Christchurch and Poole",3294,September,2003,1753374
3,October 2003,170961,"Bournemouth,, Christchurch and Poole",3295,October,2003,1753374
3,November 2003,172220,"Bournemouth,, Christchurch and Poole",3296,November,2003,1753374
3,December 2003,174303,"Bournemouth,, Christchurch and Poole",3297,December,2003,1753374
3,January 2003,105363,Cardiff,3548,January,2003,1753374
3,February 2003,106655,Cardiff,3549,February,2003,1753374
3,March 2003,109463,Cardiff,3550,March,2003,1753374
3,April 2003,110663,Cardiff,3551,April,2003,1753374
3,May 2003,113035,Cardiff,3552,May,2003,1753374
3,June 2003,114334,Cardiff,3553,June,2003,1753374
3,July 2003,114699,Cardiff,3554,July,2003,1753374
3,August 2003,117702,Cardiff,3555,August,2003,1753374
3,September 2003,119907,Cardiff,3556,September,2003,1753374
3,October 2003,121709,Cardiff,3557,October,2003,1753374
3,November 2003,121108,Cardiff,3558,November,2003,1753374
3,December 2003,121947,Cardiff,3559,December,2003,1753374
3,January 2003,87492,Coventry,3810,January,2003,1753374
3,February 2003,88781,Coventry,3811,February,2003,1753374
3,March 2003,90866,Coventry,3812,March,2003,1753374
3,April 2003,91602,Coventry,3813,April,2003,1753374
3,May 2003,92526,Coventry,3814,May,2003,1753374
3,June 2003,93439,Coventry,3815,June,2003,1753374
3,July 2003,95566,Coventry,3816,July,2003,1753374
3,August 2003,98036,Coventry,3817,August,2003,1753374
3,September 2003,99858,Coventry,3818,September,2003,1753374
3,October 2003,101499,Coventry,3819,October,2003,1753374
3,November 2003,102193,Coventry,3820,November,2003,1753374
3,December 2003,103981,Coventry,3821,December,2003,1753374
3,January 2003,52506,Middlesbrough,4072,January,2003,1753374
3,February 2003,52068,Middlesbrough,4073,February,2003,1753374
3,March 2003,53618,Middlesbrough,4074,March,2003,1753374
3,April 2003,55617,Middlesbrough,4075,April,2003,1753374
