,0,1,Month,Actual year,index1,Year,Date,All property types,City,Yearly GDP
1,September,2001,September,2001,4318,2001,September 2001,39515,Stoke on Trent,1666429
1,October,2001,October,2001,4319,2001,October 2001,39358,Stoke on Trent,1666429
1,November,2001,November,2001,4320,2001,November 2001,39632,Stoke on Trent,1666429
1,December,2001,December,2001,4321,2001,December 2001,39401,Stoke on Trent,1666429
1,January,2001,January,2001,4572,2001,January 2001,119941,Reading,1666429
1,February,2001,February,2001,4573,2001,February 2001,119231,Reading,1666429
1,March,2001,March,2001,4574,2001,March 2001,118325,Reading,1666429
1,April,2001,April,2001,4575,2001,April 2001,119242,Reading,1666429
1,May,2001,May,2001,4576,2001,May 2001,120903,Reading,1666429
1,June,2001,June,2001,4577,2001,June 2001,124507,Reading,1666429
1,July,2001,July,2001,4578,2001,July 2001,126940,Reading,1666429
1,August,2001,August,2001,4579,2001,August 2001,129500,Reading,1666429
1,September,2001,September,2001,4580,2001,September 2001,130938,Reading,1666429
1,October,2001,October,2001,4581,2001,October 2001,132416,Reading,1666429
1,November,2001,November,2001,4582,2001,November 2001,132961,Reading,1666429
1,December,2001,December,2001,4583,2001,December 2001,133353,Reading,1666429
1,January,2001,January,2001,4834,2001,January 2001,45911,Sunderland,1666429
1,February,2001,February,2001,4835,2001,February 2001,45482,Sunderland,1666429
1,March,2001,March,2001,4836,2001,March 2001,45929,Sunderland,1666429
1,April,2001,April,2001,4837,2001,April 2001,47020,Sunderland,1666429
1,May,2001,May,2001,4838,2001,May 2001,48821,Sunderland,1666429
1,June,2001,June,2001,4839,2001,June 2001,49689,Sunderland,1666429
1,July,2001,July,2001,4840,2001,July 2001,50090,Sunderland,1666429
1,August,2001,August,2001,4841,2001,August 2001,51015,Sunderland,1666429
1,September,2001,September,2001,4842,2001,September 2001,51120,Sunderland,1666429
1,October,2001,October,2001,4843,2001,October 2001,51681,Sunderland,1666429
1,November,2001,November,2001,4844,2001,November 2001,51714,Sunderland,1666429
1,December,2001,December,2001,4845,2001,December 2001,51607,Sunderland,1666429
2,January,2002,January,2002,24,2002,January 2002,169841,London,1701811
2,February,2002,February,2002,25,2002,February 2002,170502,London,1701811
2,March,2002,March,2002,26,2002,March 2002,172749,London,1701811
2,April,2002,April,2002,27,2002,April 2002,178218,London,1701811
2,May,2002,May,2002,28,2002,May 2002,182805,London,1701811
2,June,2002,June,2002,29,2002,June 2002,186038,London,1701811
2,July,2002,July,2002,30,2002,July 2002,191162,London,1701811
2,August,2002,August,2002,31,2002,August 2002,195333,London,1701811
2,September,2002,September,2002,32,2002,September 2002,197045,London,1701811
2,October,2002,October,2002,33,2002,October 2002,199092,London,1701811
2,November,2002,November,2002,34,2002,November 2002,202527,London,1701811
2,December,2002,December,2002,35,2002,December 2002,203437,London,1701811
2,January,2002,January,2002,286,2002,January 2002,48845,Manchester,1701811
2,February,2002,February,2002,287,2002,February 2002,48936,Manchester,1701811
2,March,2002,March,2002,288,2002,March 2002,49427,Manchester,1701811
2,April,2002,April,2002,289,2002,April 2002,51504,Manchester,1701811
2,May,2002,May,2002,290,2002,May 2002,52934,Manchester,1701811
2,June,2002,June,2002,291,2002,June 2002,54970,Manchester,1701811
2,July,2002,July,2002,292,2002,July 2002,56166,Manchester,1701811
2,August,2002,August,2002,293,2002,August 2002,58516,Manchester,1701811
2,September,2002,September,2002,294,2002,September 2002,58513,Manchester,1701811
2,October,2002,October,2002,295,2002,October 2002,58905,Manchester,1701811
2,November,2002,November,2002,296,2002,November 2002,59466,Manchester,1701811
2,December,2002,December,2002,297,2002,December 2002,60179,Manchester,1701811
2,January,2002,January,2002,548,2002,January 2002,73118,Birmingham,1701811
2,February,2002,February,2002,549,2002,February 2002,73407,Birmingham,1701811
2,March,2002,March,2002,550,2002,March 2002,74824,Birmingham,1701811
2,April,2002,April,2002,551,2002,April 2002,76716,Birmingham,1701811
2,May,2002,May,2002,552,2002,May 2002,79052,Birmingham,1701811
2,June,2002,June,2002,553,2002,June 2002,81179,Birmingham,1701811
2,July,2002,July,2002,554,2002,July 2002,84209,Birmingham,1701811
2,August,2002,August,2002,555,2002,August 2002,86616,Birmingham,1701811
2,September,2002,September,2002,556,2002,September 2002,88970,Birmingham,1701811
2,October,2002,October,2002,557,2002,October 2002,90462,Birmingham,1701811
2,November,2002,November,2002,558,2002,November 2002,92926,Birmingham,1701811
2,December,2002,December,2002,559,2002,December 2002,95113,Birmingham,1701811
2,January,2002,January,2002,810,2002,January 2002,71659,Leeds,1701811
2,February,2002,February,2002,811,2002,February 2002,71944,Leeds,1701811
2,March,2002,March,2002,812,2002,March 2002,72314,Leeds,1701811
2,April,2002,April,2002,813,2002,April 2002,74384,Leeds,1701811
2,May,2002,May,2002,814,2002,May 2002,76318,Leeds,1701811
2,June,2002,June,2002,815,2002,June 2002,79817,Leeds,1701811
2,July,2002,July,2002,816,2002,July 2002,82212,Leeds,1701811
2,August,2002,August,2002,817,2002,August 2002,84980,Leeds,1701811
2,September,2002,September,2002,818,2002,September 2002,85618,Leeds,1701811
2,October,2002,October,2002,819,2002,October 2002,86496,Leeds,1701811
2,November,2002,November,2002,820,2002,November 2002,88052,Leeds,1701811
2,December,2002,December,2002,821,2002,December 2002,90213,Leeds,1701811
2,January,2002,January,2002,1286,2002,January 2002,96505,Southampton,1701811
2,February,2002,February,2002,1287,2002,February 2002,96362,Southampton,1701811
2,March,2002,March,2002,1288,2002,March 2002,98235,Southampton,1701811
2,April,2002,April,2002,1289,2002,April 2002,97657,Southampton,1701811
2,May,2002,May,2002,1290,2002,May 2002,101237,Southampton,1701811
2,June,2002,June,2002,1291,2002,June 2002,103250,Southampton,1701811
2,July,2002,July,2002,1292,2002,July 2002,108194,Southampton,1701811
2,August,2002,August,2002,1293,2002,August 2002,109313,Southampton,1701811
2,September,2002,September,2002,1294,2002,September 2002,114182,Southampton,1701811
2,October,2002,October,2002,1295,2002,October 2002,115465,Southampton,1701811
2,November,2002,November,2002,1296,2002,November 2002,118706,Southampton,1701811
2,December,2002,December,2002,1297,2002,December 2002,119642,Southampton,1701811
2,January,2002,January,2002,1548,2002,January 2002,50539,Liverpool,1701811
2,February,2002,February,2002,1549,2002,February 2002,50363,Liverpool,1701811
2,March,2002,March,2002,1550,2002,March 2002,50917,Liverpool,1701811
2,April,2002,April,2002,1551,2002,April 2002,51379,Liverpool,1701811
2,May,2002,May,2002,1552,2002,May 2002,52999,Liverpool,1701811
2,June,2002,June,2002,1553,2002,June 2002,53144,Liverpool,1701811
2,July,2002,July,2002,1554,2002,July 2002,55226,Liverpool,1701811
2,August,2002,August,2002,1555,2002,August 2002,54771,Liverpool,1701811
2,September,2002,September,2002,1556,2002,September 2002,55565,Liverpool,1701811
2,October,2002,October,2002,1557,2002,October 2002,54502,Liverpool,1701811
2,November,2002,November,2002,1558,2002,November 2002,55279,Liverpool,1701811
2,December,2002,December,2002,1559,2002,December 2002,56802,Liverpool,1701811
2,January,2002,January,2002,1810,2002,January 2002,72899,Newcastle upon Tyne,1701811
2,February,2002,February,2002,1811,2002,February 2002,75779,Newcastle upon Tyne,1701811
2,March,2002,March,2002,1812,2002,March 2002,74007,Newcastle upon Tyne,1701811
2,April,2002,April,2002,1813,2002,April 2002,75062,Newcastle upon Tyne,1701811
2,May,2002,May,2002,1814,2002,May 2002,77068,Newcastle upon Tyne,1701811
2,June,2002,June,2002,1815,2002,June 2002,79604,Newcastle upon Tyne,1701811
2,July,2002,July,2002,1816,2002,July 2002,82769,Newcastle upon Tyne,1701811
2,August,2002,August,2002,1817,2002,August 2002,84493,Newcastle upon Tyne,1701811
2,September,2002,September,2002,1818,2002,September 2002,85950,Newcastle upon Tyne,1701811
2,October,2002,October,2002,1819,2002,October 2002,87637,Newcastle upon Tyne,1701811
2,November,2002,November,2002,1820,2002,November 2002,88654,Newcastle upon Tyne,1701811
2,December,2002,December,2002,1821,2002,December 2002,90705,Newcastle upon Tyne,1701811
2,January,2002,January,2002,2072,2002,January 2002,59604,Sheffield,1701811
2,February,2002,February,2002,2073,2002,February 2002,60244,Sheffield,1701811
2,March,2002,March,2002,2074,2002,March 2002,61143,Sheffield,1701811
2,April,2002,April,2002,2075,2002,April 2002,61990,Sheffield,1701811
2,May,2002,May,2002,2076,2002,May 2002,63320,Sheffield,1701811
2,June,2002,June,2002,2077,2002,June 2002,65573,Sheffield,1701811
2,July,2002,July,2002,2078,2002,July 2002,68331,Sheffield,1701811
2,August,2002,August,2002,2079,2002,August 2002,70344,Sheffield,1701811
2,September,2002,September,2002,2080,2002,September 2002,71418,Sheffield,1701811
2,October,2002,October,2002,2081,2002,October 2002,71696,Sheffield,1701811
2,November,2002,November,2002,2082,2002,November 2002,72926,Sheffield,1701811
2,December,2002,December,2002,2083,2002,December 2002,73298,Sheffield,1701811
2,January,2002,January,2002,2536,2002,January 2002,139476,Brighton and Hove,1701811
2,February,2002,February,2002,2537,2002,February 2002,141778,Brighton and Hove,1701811
2,March,2002,March,2002,2538,2002,March 2002,143185,Brighton and Hove,1701811
2,April,2002,April,2002,2539,2002,April 2002,144720,Brighton and Hove,1701811
2,May,2002,May,2002,2540,2002,May 2002,146889,Brighton and Hove,1701811
2,June,2002,June,2002,2541,2002,June 2002,151029,Brighton and Hove,1701811
2,July,2002,July,2002,2542,2002,July 2002,154858,Brighton and Hove,1701811
2,August,2002,August,2002,2543,2002,August 2002,158508,Brighton and Hove,1701811
2,September,2002,September,2002,2544,2002,September 2002,161530,Brighton and Hove,1701811
2,October,2002,October,2002,2545,2002,October 2002,162532,Brighton and Hove,1701811
2,November,2002,November,2002,2546,2002,November 2002,163459,Brighton and Hove,1701811
2,December,2002,December,2002,2547,2002,December 2002,163904,Brighton and Hove,1701811
2,January,2002,January,2002,2798,2002,January 2002,61232,Leicester,1701811
2,February,2002,February,2002,2799,2002,February 2002,62482,Leicester,1701811
2,March,2002,March,2002,2800,2002,March 2002,62590,Leicester,1701811
2,April,2002,April,2002,2801,2002,April 2002,64680,Leicester,1701811
2,May,2002,May,2002,2802,2002,May 2002,65879,Leicester,1701811
2,June,2002,June,2002,2803,2002,June 2002,68680,Leicester,1701811
2,July,2002,July,2002,2804,2002,July 2002,71235,Leicester,1701811
2,August,2002,August,2002,2805,2002,August 2002,74072,Leicester,1701811
2,September,2002,September,2002,2806,2002,September 2002,75718,Leicester,1701811
2,October,2002,October,2002,2807,2002,October 2002,76867,Leicester,1701811
2,November,2002,November,2002,2808,2002,November 2002,78125,Leicester,1701811
2,December,2002,December,2002,2809,2002,December 2002,79933,Leicester,1701811
2,January,2002,January,2002,3274,2002,January 2002,122335,"Bournemouth, Christchurch and Poole",1701811
2,February,2002,February,2002,3275,2002,February 2002,123570,"Bournemouth, Christchurch and Poole",1701811
2,March,2002,March,2002,3276,2002,March 2002,125862,"Bournemouth, Christchurch and Poole",1701811
2,April,2002,April,2002,3277,2002,April 2002,125704,"Bournemouth, Christchurch and Poole",1701811
2,May,2002,May,2002,3278,2002,May 2002,128208,"Bournemouth, Christchurch and Poole",1701811
2,June,2002,June,2002,3279,2002,June 2002,132072,"Bournemouth, Christchurch and Poole",1701811
2,July,2002,July,2002,3280,2002,July 2002,136924,"Bournemouth, Christchurch and Poole",1701811
2,August,2002,August,2002,3281,2002,August 2002,140235,"Bournemouth, Christchurch and Poole",1701811
2,September,2002,September,2002,3282,2002,September 2002,144527,"Bournemouth, Christchurch and Poole",1701811
2,October,2002,October,2002,3283,2002,October 2002,148947,"Bournemouth, Christchurch and Poole",1701811
2,November,2002,November,2002,3284,2002,November 2002,152941,"Bournemouth, Christchurch and Poole",1701811
2,December,2002,December,2002,3285,2002,December 2002,154835,"Bournemouth, Christchurch and Poole",1701811
2,January,2002,January,2002,3536,2002,January 2002,82229,Cardiff,1701811
2,February,2002,February,2002,3537,2002,February 2002,84381,Cardiff,1701811
2,March,2002,March,2002,3538,2002,March 2002,84201,Cardiff,1701811
2,April,2002,April,2002,3539,2002,April 2002,85979,Cardiff,1701811
2,May,2002,May,2002,3540,2002,May 2002,86496,Cardiff,1701811
2,June,2002,June,2002,3541,2002,June 2002,89888,Cardiff,1701811
2,July,2002,July,2002,3542,2002,July 2002,93209,Cardiff,1701811
2,August,2002,August,2002,3543,2002,August 2002,96065,Cardiff,1701811
2,September,2002,September,2002,3544,2002,September 2002,98076,Cardiff,1701811
2,October,2002,October,2002,3545,2002,October 2002,99731,Cardiff,1701811
2,November,2002,November,2002,3546,2002,November 2002,101016,Cardiff,1701811
2,December,2002,December,2002,3547,2002,December 2002,102341,Cardiff,1701811
2,January,2002,January,2002,3798,2002,January 2002,68707,Coventry,1701811
2,February,2002,February,2002,3799,2002,February 2002,68632,Coventry,1701811
2,March,2002,March,2002,3800,2002,March 2002,69461,Coventry,1701811
2,April,2002,April,2002,3801,2002,April 2002,71558,Coventry,1701811
2,May,2002,May,2002,3802,2002,May 2002,74175,Coventry,1701811
2,June,2002,June,2002,3803,2002,June 2002,76276,Coventry,1701811
2,July,2002,July,2002,3804,2002,July 2002,77712,Coventry,1701811
2,August,2002,August,2002,3805,2002,August 2002,79406,Coventry,1701811
2,September,2002,September,2002,3806,2002,September 2002,81265,Coventry,1701811
2,October,2002,October,2002,3807,2002,October 2002,82227,Coventry,1701811
2,November,2002,November,2002,3808,2002,November 2002,83942,Coventry,1701811
2,December,2002,December,2002,3809,2002,December 2002,85008,Coventry,1701811
2,January,2002,January,2002,4060,2002,January 2002,46274,Middlesbrough,1701811
2,February,2002,February,2002,4061,2002,February 2002,45626,Middlesbrough,1701811
2,March,2002,March,2002,4062,2002,March 2002,45387,Middlesbrough,1701811
2,April,2002,April,2002,4063,2002,April 2002,46122,Middlesbrough,1701811
2,May,2002,May,2002,4064,2002,May 2002,48225,Middlesbrough,1701811
2,June,2002,June,2002,4065,2002,June 2002,50366,Middlesbrough,1701811
2,July,2002,July,2002,4066,2002,July 2002,50528,Middlesbrough,1701811
2,August,2002,August,2002,4067,2002,August 2002,51218,Middlesbrough,1701811
2,September,2002,September,2002,4068,2002,September 2002,50671,Middlesbrough,1701811
2,October,2002,October,2002,4069,2002,October 2002,52505,Middlesbrough,1701811
2,November,2002,November,2002,4070,2002,November 2002,53292,Middlesbrough,1701811
2,December,2002,December,2002,4071,2002,December 2002,53754,Middlesbrough,1701811
2,January,2002,January,2002,4322,2002,January 2002,40489,Stoke on Trent,1701811
2,February,2002,February,2002,4323,2002,February 2002,39197,Stoke on Trent,1701811
2,March,2002,March,2002,4324,2002,March 2002,39554,Stoke on Trent,1701811
2,April,2002,April,2002,4325,2002,April 2002,39499,Stoke on Trent,1701811
2,May,2002,May,2002,4326,2002,May 2002,40759,Stoke on Trent,1701811
2,June,2002,June,2002,4327,2002,June 2002,42077,Stoke on Trent,1701811
2,July,2002,July,2002,4328,2002,July 2002,42554,Stoke on Trent,1701811
2,August,2002,August,2002,4329,2002,August 2002,43523,Stoke on Trent,1701811
2,September,2002,September,2002,4330,2002,September 2002,43858,Stoke on Trent,1701811
2,October,2002,October,2002,4331,2002,October 2002,45790,Stoke on Trent,1701811
2,November,2002,November,2002,4332,2002,November 2002,46948,Stoke on Trent,1701811
2,December,2002,December,2002,4333,2002,December 2002,48003,Stoke on Trent,1701811
2,January,2002,January,2002,4584,2002,January 2002,134404,Reading,1701811
2,February,2002,February,2002,4585,2002,February 2002,135261,Reading,1701811
2,March,2002,March,2002,4586,2002,March 2002,138853,Reading,1701811
2,April,2002,April,2002,4587,2002,April 2002,141140,Reading,1701811
2,May,2002,May,2002,4588,2002,May 2002,144777,Reading,1701811
2,June,2002,June,2002,4589,2002,June 2002,148323,Reading,1701811
2,July,2002,July,2002,4590,2002,July 2002,150743,Reading,1701811
2,August,2002,August,2002,4591,2002,August 2002,153989,Reading,1701811
2,September,2002,September,2002,4592,2002,September 2002,154488,Reading,1701811
