LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ESP,GDP,TOT,MLN_USD,A,1978,218514.156,E
ESP,GDP,TOT,MLN_USD,A,1979,236741.698,E
ESP,GDP,TOT,MLN_USD,A,1980,263827.978,E
ESP,GDP,TOT,MLN_USD,A,1981,288409.305,E
ESP,GDP,TOT,MLN_USD,A,1982,310044.88,E
ESP,GDP,TOT,MLN_USD,A,1983,327891.743,E
ESP,GDP,TOT,MLN_USD,A,1984,345784.114,E
ESP,GDP,TOT,MLN_USD,A,1985,365000.365,E
ESP,GDP,TOT,MLN_USD,A,1986,384464.872,E
ESP,GDP,TOT,MLN_USD,A,1987,415824.779,E
ESP,GDP,TOT,MLN_USD,A,1988,452423.433,E
ESP,GDP,TOT,MLN_USD,A,1989,492854.724,E
ESP,GDP,TOT,MLN_USD,A,1990,530638.339,E
ESP,GDP,TOT,MLN_USD,A,1991,562550.16,E
ESP,GDP,TOT,MLN_USD,A,1992,580716.596,E
ESP,GDP,TOT,MLN_USD,A,1993,588343.436,E
ESP,GDP,TOT,MLN_USD,A,1994,615227.576,E
ESP,GDP,TOT,MLN_USD,A,1995,645448.443,
ESP,GDP,TOT,MLN_USD,A,1996,675655.944,
ESP,GDP,TOT,MLN_USD,A,1997,717288.304,
ESP,GDP,TOT,MLN_USD,A,1998,768101.86,
ESP,GDP,TOT,MLN_USD,A,1999,805891.27,
ESP,GDP,TOT,MLN_USD,A,2000,876008.108,
ESP,GDP,TOT,MLN_USD,A,2001,937888.674,
ESP,GDP,TOT,MLN_USD,A,2002,1009753.34,
ESP,GDP,TOT,MLN_USD,A,2003,1055547.963,
ESP,GDP,TOT,MLN_USD,A,2004,1121204.316,
ESP,GDP,TOT,MLN_USD,A,2005,1205129.038,
ESP,GDP,TOT,MLN_USD,A,2006,1362071.029,
ESP,GDP,TOT,MLN_USD,A,2007,1466711.066,
ESP,GDP,TOT,MLN_USD,A,2008,1528583.756,
ESP,GDP,TOT,MLN_USD,A,2009,1488992.726,
ESP,GDP,TOT,MLN_USD,A,2010,1476808.758,
ESP,GDP,TOT,MLN_USD,A,2011,1489594.952,
ESP,GDP,TOT,MLN_USD,A,2012,1483646.902,
ESP,GDP,TOT,MLN_USD,A,2013,1512074.431,
ESP,GDP,TOT,MLN_USD,A,2014,1558306.999,
ESP,GDP,TOT,MLN_USD,A,2015,1621069.826,
ESP,GDP,TOT,MLN_USD,A,2016,1733213.64,
ESP,GDP,TOT,MLN_USD,A,2017,1841779.72,
ESP,GDP,TOT,MLN_USD,A,2018,1904060.525,
ESP,GDP,TOT,MLN_USD,A,2019,1987720.589,P
ESP,GDP,TOT,MLN_USD,A,2020,1815609.012,P
ESP,GDP,TOT,USD_CAP,A,1970,2762.124032,E
ESP,GDP,TOT,USD_CAP,A,1971,3009.182348,E
ESP,GDP,TOT,USD_CAP,A,1972,3364.792619,E
ESP,GDP,TOT,USD_CAP,A,1973,3791.31674,E
ESP,GDP,TOT,USD_CAP,A,1974,4322.831589,E
ESP,GDP,TOT,USD_CAP,A,1975,4699.641568,E
ESP,GDP,TOT,USD_CAP,A,1976,5061.944902,E
ESP,GDP,TOT,USD_CAP,A,1977,5463.701431,E
ESP,GDP,TOT,USD_CAP,A,1978,5867.257088,E
ESP,GDP,TOT,USD_CAP,A,1979,6300.149572,E
ESP,GDP,TOT,USD_CAP,A,1980,6945.722607,E
ESP,GDP,TOT,USD_CAP,A,1981,7546.39467,E
ESP,GDP,TOT,USD_CAP,A,1982,8069.100099,E
ESP,GDP,TOT,USD_CAP,A,1983,8493.507242,E
ESP,GDP,TOT,USD_CAP,A,1984,8920.47753,E
ESP,GDP,TOT,USD_CAP,A,1985,9381.657803,E
ESP,GDP,TOT,USD_CAP,A,1986,9851.954833,E
ESP,GDP,TOT,USD_CAP,A,1987,10629.35282,E
ESP,GDP,TOT,USD_CAP,A,1988,11539.50135,E
ESP,GDP,TOT,USD_CAP,A,1989,12546.43679,E
ESP,GDP,TOT,USD_CAP,A,1990,13487.76757,E
ESP,GDP,TOT,USD_CAP,A,1991,14273.58899,E
ESP,GDP,TOT,USD_CAP,A,1992,14700.15514,E
ESP,GDP,TOT,USD_CAP,A,1993,14860.72559,E
ESP,GDP,TOT,USD_CAP,A,1994,15511.96791,E
ESP,GDP,TOT,USD_CAP,A,1995,16250.41288,
ESP,GDP,TOT,USD_CAP,A,1996,16940.42122,
ESP,GDP,TOT,USD_CAP,A,1997,17909.83194,
ESP,GDP,TOT,USD_CAP,A,1998,19100.32823,
ESP,GDP,TOT,USD_CAP,A,1999,19962.79211,
ESP,GDP,TOT,USD_CAP,A,2000,21600.82232,
ESP,GDP,TOT,USD_CAP,A,2001,23006.61147,
ESP,GDP,TOT,USD_CAP,A,2002,24376.32871,
ESP,GDP,TOT,USD_CAP,A,2003,25015.21907,
ESP,GDP,TOT,USD_CAP,A,2004,26160.19483,
ESP,GDP,TOT,USD_CAP,A,2005,27600.93718,
ESP,GDP,TOT,USD_CAP,A,2006,30704.57692,
ESP,GDP,TOT,USD_CAP,A,2007,32423.53222,
ESP,GDP,TOT,USD_CAP,A,2008,33242.24543,
ESP,GDP,TOT,USD_CAP,A,2009,32112.81869,
ESP,GDP,TOT,USD_CAP,A,2010,31716.70974,
ESP,GDP,TOT,USD_CAP,A,2011,31872.36309,
ESP,GDP,TOT,USD_CAP,A,2012,31724.63151,
ESP,GDP,TOT,USD_CAP,A,2013,32452.65968,
ESP,GDP,TOT,USD_CAP,A,2014,33544.35201,
ESP,GDP,TOT,USD_CAP,A,2015,34929.20969,
ESP,GDP,TOT,USD_CAP,A,2016,37313.63491,
ESP,GDP,TOT,USD_CAP,A,2017,39580.18837,
ESP,GDP,TOT,USD_CAP,A,2018,40747.03298,
ESP,GDP,TOT,USD_CAP,A,2019,42197.33536,P
ESP,GDP,TOT,USD_CAP,A,2020,38341.43441,P
SWE,GDP,TOT,MLN_USD,A,1960,18451.39,E
SWE,GDP,TOT,MLN_USD,A,1961,19688.876,E
SWE,GDP,TOT,MLN_USD,A,1962,20997.815,E
SWE,GDP,TOT,MLN_USD,A,1963,22440.234,E
SWE,GDP,TOT,MLN_USD,A,1964,24401.202,E
SWE,GDP,TOT,MLN_USD,A,1965,26041.148,E
SWE,GDP,TOT,MLN_USD,A,1966,27512.88,E
SWE,GDP,TOT,MLN_USD,A,1967,29255.928,E
SWE,GDP,TOT,MLN_USD,A,1968,31794.557,E
SWE,GDP,TOT,MLN_USD,A,1969,35114.337,E
SWE,GDP,TOT,MLN_USD,A,1970,39360.51,E
SWE,GDP,TOT,MLN_USD,A,1971,41746.42,E
SWE,GDP,TOT,MLN_USD,A,1972,44547.788,E
SWE,GDP,TOT,MLN_USD,A,1973,48853.469,E
SWE,GDP,TOT,MLN_USD,A,1974,54952.665,E
SWE,GDP,TOT,MLN_USD,A,1975,61575.534,E
SWE,GDP,TOT,MLN_USD,A,1976,65651.664,E
SWE,GDP,TOT,MLN_USD,A,1977,68617.751,E
SWE,GDP,TOT,MLN_USD,A,1978,74730.62,E
SWE,GDP,TOT,MLN_USD,A,1979,84038.459,E
SWE,GDP,TOT,MLN_USD,A,1980,93187.363,E
SWE,GDP,TOT,MLN_USD,A,1981,102468.869,E
SWE,GDP,TOT,MLN_USD,A,1982,110158.165,E
SWE,GDP,TOT,MLN_USD,A,1983,116648.523,E
SWE,GDP,TOT,MLN_USD,A,1984,125968.558,E
SWE,GDP,TOT,MLN_USD,A,1985,132759.698,E
SWE,GDP,TOT,MLN_USD,A,1986,139078.289,E
SWE,GDP,TOT,MLN_USD,A,1987,147296.786,E
SWE,GDP,TOT,MLN_USD,A,1988,156394.93,E
SWE,GDP,TOT,MLN_USD,A,1989,166840.899,E
SWE,GDP,TOT,MLN_USD,A,1990,174392.55,E
SWE,GDP,TOT,MLN_USD,A,1991,178224,E
SWE,GDP,TOT,MLN_USD,A,1992,180173.615,E
SWE,GDP,TOT,MLN_USD,A,1993,180632.562,
SWE,GDP,TOT,MLN_USD,A,1994,191740.146,
SWE,GDP,TOT,MLN_USD,A,1995,203464.169,
SWE,GDP,TOT,MLN_USD,A,1996,211081.101,
SWE,GDP,TOT,MLN_USD,A,1997,219357.41,
SWE,GDP,TOT,MLN_USD,A,1998,229123.304,
SWE,GDP,TOT,MLN_USD,A,1999,243339.592,
SWE,GDP,TOT,MLN_USD,A,2000,262890.9,
SWE,GDP,TOT,MLN_USD,A,2001,266349.889,
SWE,GDP,TOT,MLN_USD,A,2002,276017.772,
SWE,GDP,TOT,MLN_USD,A,2003,284711.106,
SWE,GDP,TOT,MLN_USD,A,2004,304256.148,
SWE,GDP,TOT,MLN_USD,A,2005,309212.867,
SWE,GDP,TOT,MLN_USD,A,2006,342150.661,
SWE,GDP,TOT,MLN_USD,A,2007,373749.881,
SWE,GDP,TOT,MLN_USD,A,2008,388684.19,
SWE,GDP,TOT,MLN_USD,A,2009,374814.888,
SWE,GDP,TOT,MLN_USD,A,2010,396283.62,
SWE,GDP,TOT,MLN_USD,A,2011,421515.998,
SWE,GDP,TOT,MLN_USD,A,2012,432488.303,
SWE,GDP,TOT,MLN_USD,A,2013,444616.544,
SWE,GDP,TOT,MLN_USD,A,2014,457507.758,
SWE,GDP,TOT,MLN_USD,A,2015,481170.723,
SWE,GDP,TOT,MLN_USD,A,2016,500423.665,
SWE,GDP,TOT,MLN_USD,A,2017,522476.825,
SWE,GDP,TOT,MLN_USD,A,2018,544916.384,
SWE,GDP,TOT,MLN_USD,A,2019,568811.735,
SWE,GDP,TOT,MLN_USD,A,2020,568709.647,
SWE,GDP,TOT,USD_CAP,A,1970,4893.815187,E
SWE,GDP,TOT,USD_CAP,A,1971,5155.210325,E
SWE,GDP,TOT,USD_CAP,A,1972,5484.891968,E
SWE,GDP,TOT,USD_CAP,A,1973,6003.935438,E
SWE,GDP,TOT,USD_CAP,A,1974,6733.64628,E
SWE,GDP,TOT,USD_CAP,A,1975,7516.629861,E
SWE,GDP,TOT,USD_CAP,A,1976,7984.968148,E
SWE,GDP,TOT,USD_CAP,A,1977,8316.389382,E
SWE,GDP,TOT,USD_CAP,A,1978,9030.993,E
SWE,GDP,TOT,USD_CAP,A,1979,10132.55501,E
SWE,GDP,TOT,USD_CAP,A,1980,11214.00945,E
SWE,GDP,TOT,USD_CAP,A,1981,12316.10938,E
SWE,GDP,TOT,USD_CAP,A,1982,13232.36193,E
SWE,GDP,TOT,USD_CAP,A,1983,14005.26411,E
SWE,GDP,TOT,USD_CAP,A,1984,15109.74987,E
SWE,GDP,TOT,USD_CAP,A,1985,15899.54517,E
SWE,GDP,TOT,USD_CAP,A,1986,16616.47123,E
SWE,GDP,TOT,USD_CAP,A,1987,17539.70649,E
SWE,GDP,TOT,USD_CAP,A,1988,18539.20129,E
SWE,GDP,TOT,USD_CAP,A,1989,19644.74142,E
SWE,GDP,TOT,USD_CAP,A,1990,20375.57258,E
SWE,GDP,TOT,USD_CAP,A,1991,20683.07054,E
SWE,GDP,TOT,USD_CAP,A,1992,20786.30088,E
SWE,GDP,TOT,USD_CAP,A,1993,20718.06961,
SWE,GDP,TOT,USD_CAP,A,1994,21836.5445,
SWE,GDP,TOT,USD_CAP,A,1995,23050.46726,
SWE,GDP,TOT,USD_CAP,A,1996,23875.25184,
SWE,GDP,TOT,USD_CAP,A,1997,24797.07553,
SWE,GDP,TOT,USD_CAP,A,1998,25886.71385,
SWE,GDP,TOT,USD_CAP,A,1999,27471.4765,
SWE,GDP,TOT,USD_CAP,A,2000,29631.19215,
SWE,GDP,TOT,USD_CAP,A,2001,29940.41021,
SWE,GDP,TOT,USD_CAP,A,2002,30926.361,
SWE,GDP,TOT,USD_CAP,A,2003,31782.17795,
SWE,GDP,TOT,USD_CAP,A,2004,33830.67198,
SWE,GDP,TOT,USD_CAP,A,2005,34244.35929,
SWE,GDP,TOT,USD_CAP,A,2006,37679.71602,
SWE,GDP,TOT,USD_CAP,A,2007,40855.46515,
SWE,GDP,TOT,USD_CAP,A,2008,42158.46561,
SWE,GDP,TOT,USD_CAP,A,2009,40309.17759,
SWE,GDP,TOT,USD_CAP,A,2010,42256.28007,
SWE,GDP,TOT,USD_CAP,A,2011,44608.6439,
SWE,GDP,TOT,USD_CAP,A,2012,45432.30693,
SWE,GDP,TOT,USD_CAP,A,2013,46312.29369,
SWE,GDP,TOT,USD_CAP,A,2014,47184.7194,
SWE,GDP,TOT,USD_CAP,A,2015,49103.0618,
SWE,GDP,TOT,USD_CAP,A,2016,50430.17456,
SWE,GDP,TOT,USD_CAP,A,2017,51947.94287,
SWE,GDP,TOT,USD_CAP,A,2018,53553.31208,
SWE,GDP,TOT,USD_CAP,A,2019,55337.87222,
SWE,GDP,TOT,USD_CAP,A,2020,54929.52463,
CHE,GDP,TOT,MLN_USD,A,1970,47492.922,E
CHE,GDP,TOT,MLN_USD,A,1971,51934.076,E
CHE,GDP,TOT,MLN_USD,A,1972,55913.069,E
CHE,GDP,TOT,MLN_USD,A,1973,60775.785,E
CHE,GDP,TOT,MLN_USD,A,1974,67208.608,E
CHE,GDP,TOT,MLN_USD,A,1975,68085.57,E
CHE,GDP,TOT,MLN_USD,A,1976,70824.285,E
CHE,GDP,TOT,MLN_USD,A,1977,77055.563,E
CHE,GDP,TOT,MLN_USD,A,1978,82812.918,E
CHE,GDP,TOT,MLN_USD,A,1979,91918.047,E
CHE,GDP,TOT,MLN_USD,A,1980,104833.186,
CHE,GDP,TOT,MLN_USD,A,1981,116590.268,
CHE,GDP,TOT,MLN_USD,A,1982,122172.5,
CHE,GDP,TOT,MLN_USD,A,1983,127769.078,
CHE,GDP,TOT,MLN_USD,A,1984,136361.18,
CHE,GDP,TOT,MLN_USD,A,1985,145841.305,
CHE,GDP,TOT,MLN_USD,A,1986,151543.64,
CHE,GDP,TOT,MLN_USD,A,1987,157752.645,
CHE,GDP,TOT,MLN_USD,A,1988,168670.151,
CHE,GDP,TOT,MLN_USD,A,1989,182873.719,
CHE,GDP,TOT,MLN_USD,A,1990,190833.753,
CHE,GDP,TOT,MLN_USD,A,1991,195480.491,
CHE,GDP,TOT,MLN_USD,A,1992,199847.877,
CHE,GDP,TOT,MLN_USD,A,1993,204325.094,
CHE,GDP,TOT,MLN_USD,A,1994,211338.041,
CHE,GDP,TOT,MLN_USD,A,1995,216807.006,
CHE,GDP,TOT,MLN_USD,A,1996,222517.356,
CHE,GDP,TOT,MLN_USD,A,1997,232230.013,
CHE,GDP,TOT,MLN_USD,A,1998,241055.704,
CHE,GDP,TOT,MLN_USD,A,1999,248739.984,
CHE,GDP,TOT,MLN_USD,A,2000,264299.171,
CHE,GDP,TOT,MLN_USD,A,2001,274106.119,
CHE,GDP,TOT,MLN_USD,A,2002,282753.058,
CHE,GDP,TOT,MLN_USD,A,2003,284759.572,
CHE,GDP,TOT,MLN_USD,A,2004,297823.895,
CHE,GDP,TOT,MLN_USD,A,2005,310493.747,
CHE,GDP,TOT,MLN_USD,A,2006,347559.421,
CHE,GDP,TOT,MLN_USD,A,2007,386208.981,
CHE,GDP,TOT,MLN_USD,A,2008,413714.827,
CHE,GDP,TOT,MLN_USD,A,2009,413468.607,
CHE,GDP,TOT,MLN_USD,A,2010,429590.099,
CHE,GDP,TOT,MLN_USD,A,2011,458820.075,
CHE,GDP,TOT,MLN_USD,A,2012,479280.805,
CHE,GDP,TOT,MLN_USD,A,2013,503360.433,
CHE,GDP,TOT,MLN_USD,A,2014,524917.015,
CHE,GDP,TOT,MLN_USD,A,2015,546805.519,
CHE,GDP,TOT,MLN_USD,A,2016,570267.342,
CHE,GDP,TOT,MLN_USD,A,2017,584052.298,
CHE,GDP,TOT,MLN_USD,A,2018,610234.706,
CHE,GDP,TOT,MLN_USD,A,2019,627228.422,
CHE,GDP,TOT,MLN_USD,A,2020,619788.889,
CHE,GDP,TOT,USD_CAP,A,1970,7578.254705,E
CHE,GDP,TOT,USD_CAP,A,1971,8187.242156,E
CHE,GDP,TOT,USD_CAP,A,1972,8734.548585,E
CHE,GDP,TOT,USD_CAP,A,1973,9435.560495,E
CHE,GDP,TOT,USD_CAP,A,1974,10403.82224,E
CHE,GDP,TOT,USD_CAP,A,1975,10632.52077,E
CHE,GDP,TOT,USD_CAP,A,1976,11182.81778,E
CHE,GDP,TOT,USD_CAP,A,1977,12199.23855,E
CHE,GDP,TOT,USD_CAP,A,1978,13077.30415,E
CHE,GDP,TOT,USD_CAP,A,1979,14473.36843,E
CHE,GDP,TOT,USD_CAP,A,1980,16418.07775,
CHE,GDP,TOT,USD_CAP,A,1981,18134.58104,
CHE,GDP,TOT,USD_CAP,A,1982,18890.98852,
CHE,GDP,TOT,USD_CAP,A,1983,19711.44265,
CHE,GDP,TOT,USD_CAP,A,1984,20962.04119,
CHE,GDP,TOT,USD_CAP,A,1985,22322.6909,
CHE,GDP,TOT,USD_CAP,A,1986,23055.67542,
CHE,GDP,TOT,USD_CAP,A,1987,23833.26169,
CHE,GDP,TOT,USD_CAP,A,1988,25282.05661,
CHE,GDP,TOT,USD_CAP,A,1989,27201.03777,
CHE,GDP,TOT,USD_CAP,A,1990,28079.15226,
CHE,GDP,TOT,USD_CAP,A,1991,28412.49868,
CHE,GDP,TOT,USD_CAP,A,1992,28783.68748,
CHE,GDP,TOT,USD_CAP,A,1993,29235.83423,
CHE,GDP,TOT,USD_CAP,A,1994,30033.03761,
CHE,GDP,TOT,USD_CAP,A,1995,30536.80352,
CHE,GDP,TOT,USD_CAP,A,1996,31199.44059,
CHE,GDP,TOT,USD_CAP,A,1997,32466.2263,
CHE,GDP,TOT,USD_CAP,A,1998,33588.30063,
CHE,GDP,TOT,USD_CAP,A,1999,34476.51327,
CHE,GDP,TOT,USD_CAP,A,2000,36441.96993,
CHE,GDP,TOT,USD_CAP,A,2001,37608.08299,
CHE,GDP,TOT,USD_CAP,A,2002,38519.18523,
CHE,GDP,TOT,USD_CAP,A,2003,38511.97461,
CHE,GDP,TOT,USD_CAP,A,2004,40011.30365,
CHE,GDP,TOT,USD_CAP,A,2005,41467.49732,
CHE,GDP,TOT,USD_CAP,A,2006,46129.81116,
CHE,GDP,TOT,USD_CAP,A,2007,50804.67738,
CHE,GDP,TOT,USD_CAP,A,2008,53784.37338,
CHE,GDP,TOT,USD_CAP,A,2009,53150.62726,
CHE,GDP,TOT,USD_CAP,A,2010,54809.79104,
CHE,GDP,TOT,USD_CAP,A,2011,57987.48686,
CHE,GDP,TOT,USD_CAP,A,2012,59933.61706,
CHE,GDP,TOT,USD_CAP,A,2013,62225.11235,
CHE,GDP,TOT,USD_CAP,A,2014,64103.00976,
CHE,GDP,TOT,USD_CAP,A,2015,66020.20952,
CHE,GDP,TOT,USD_CAP,A,2016,68105.13818,
CHE,GDP,TOT,USD_CAP,A,2017,69103.56769,
CHE,GDP,TOT,USD_CAP,A,2018,71671.50548,
CHE,GDP,TOT,USD_CAP,A,2019,73143.78331,
CHE,GDP,TOT,USD_CAP,A,2020,71705.4292,P
TUR,GDP,TOT,MLN_USD,A,1970,62507.507,E
TUR,GDP,TOT,MLN_USD,A,1971,69699.628,E
TUR,GDP,TOT,MLN_USD,A,1972,77952.83,E
TUR,GDP,TOT,MLN_USD,A,1973,85099.674,E
TUR,GDP,TOT,MLN_USD,A,1974,97728.264,E
TUR,GDP,TOT,MLN_USD,A,1975,114629.313,E
TUR,GDP,TOT,MLN_USD,A,1976,133250.214,E
TUR,GDP,TOT,MLN_USD,A,1977,146586.557,E
TUR,GDP,TOT,MLN_USD,A,1978,159449.02,E
TUR,GDP,TOT,MLN_USD,A,1979,171507.276,E
TUR,GDP,TOT,MLN_USD,A,1980,181974.422,E
TUR,GDP,TOT,MLN_USD,A,1981,208912.849,E
TUR,GDP,TOT,MLN_USD,A,1982,229788.585,E
TUR,GDP,TOT,MLN_USD,A,1983,250743.498,E
TUR,GDP,TOT,MLN_USD,A,1984,277295.985,E
TUR,GDP,TOT,MLN_USD,A,1985,298192.915,E
TUR,GDP,TOT,MLN_USD,A,1986,325520.109,E
TUR,GDP,TOT,MLN_USD,A,1987,365211.684,E
TUR,GDP,TOT,MLN_USD,A,1988,386102.488,E
TUR,GDP,TOT,MLN_USD,A,1989,402256.472,E
TUR,GDP,TOT,MLN_USD,A,1990,455936.304,E
TUR,GDP,TOT,MLN_USD,A,1991,475722.665,E
TUR,GDP,TOT,MLN_USD,A,1992,515680.562,E
TUR,GDP,TOT,MLN_USD,A,1993,570352.254,E
TUR,GDP,TOT,MLN_USD,A,1994,550750.035,E
TUR,GDP,TOT,MLN_USD,A,1995,602734.682,E
TUR,GDP,TOT,MLN_USD,A,1996,655568.734,E
TUR,GDP,TOT,MLN_USD,A,1997,717237.054,E
TUR,GDP,TOT,MLN_USD,A,1998,558241.918,
TUR,GDP,TOT,MLN_USD,A,1999,546532.203,
TUR,GDP,TOT,MLN_USD,A,2000,609198.924,
TUR,GDP,TOT,MLN_USD,A,2001,595977.457,
TUR,GDP,TOT,MLN_USD,A,2002,612446.634,
TUR,GDP,TOT,MLN_USD,A,2003,640401.152,
TUR,GDP,TOT,MLN_USD,A,2004,735155.229,
TUR,GDP,TOT,MLN_USD,A,2005,815102.371,
TUR,GDP,TOT,MLN_USD,A,2006,944033.702,
TUR,GDP,TOT,MLN_USD,A,2007,1041497.943,
TUR,GDP,TOT,MLN_USD,A,2008,1139548.435,
TUR,GDP,TOT,MLN_USD,A,2009,1113289.469,
TUR,GDP,TOT,MLN_USD,A,2010,1269742.72,
TUR,GDP,TOT,MLN_USD,A,2011,1454111.872,
TUR,GDP,TOT,MLN_USD,A,2012,1550688.484,
TUR,GDP,TOT,MLN_USD,A,2013,1703669.602,
TUR,GDP,TOT,MLN_USD,A,2014,1860470.92,
TUR,GDP,TOT,MLN_USD,A,2015,2022397.778,
TUR,GDP,TOT,MLN_USD,A,2016,2116398.303,
TUR,GDP,TOT,MLN_USD,A,2017,2264269.34,
TUR,GDP,TOT,MLN_USD,A,2018,2301106.178,
TUR,GDP,TOT,MLN_USD,A,2019,2277897.893,
TUR,GDP,TOT,MLN_USD,A,2020,2371086.011,
TUR,GDP,TOT,USD_CAP,A,1970,1769.698124,E
TUR,GDP,TOT,USD_CAP,A,1971,1924.606588,E
TUR,GDP,TOT,USD_CAP,A,1972,2099.343699,E
TUR,GDP,TOT,USD_CAP,A,1973,2235.229942,E
TUR,GDP,TOT,USD_CAP,A,1974,2503.541952,E
TUR,GDP,TOT,USD_CAP,A,1975,2860.155533,E
TUR,GDP,TOT,USD_CAP,A,1976,3256.757022,E
TUR,GDP,TOT,USD_CAP,A,1977,3509.542151,E
TUR,GDP,TOT,USD_CAP,A,1978,3739.423555,E
TUR,GDP,TOT,USD_CAP,A,1979,3939.978768,E
TUR,GDP,TOT,USD_CAP,A,1980,4095.018264,E
TUR,GDP,TOT,USD_CAP,A,1981,4587.458261,E
TUR,GDP,TOT,USD_CAP,A,1982,4921.791137,E
TUR,GDP,TOT,USD_CAP,A,1983,5238.66576,E
TUR,GDP,TOT,USD_CAP,A,1984,5651.028845,E
TUR,GDP,TOT,USD_CAP,A,1985,5927.581499,E
TUR,GDP,TOT,USD_CAP,A,1986,6323.234446,E
TUR,GDP,TOT,USD_CAP,A,1987,6973.681184,E
TUR,GDP,TOT,USD_CAP,A,1988,7248.300816,E
TUR,GDP,TOT,USD_CAP,A,1989,7422.801743,E
TUR,GDP,TOT,USD_CAP,A,1990,8271.703637,E
TUR,GDP,TOT,USD_CAP,A,1991,8486.712419,E
TUR,GDP,TOT,USD_CAP,A,1992,9049.250022,E
TUR,GDP,TOT,USD_CAP,A,1993,9848.432197,E
TUR,GDP,TOT,USD_CAP,A,1994,9360.607017,E
TUR,GDP,TOT,USD_CAP,A,1995,10086.59686,E
TUR,GDP,TOT,USD_CAP,A,1996,10805.30622,E
TUR,GDP,TOT,USD_CAP,A,1997,11646.86197,E
TUR,GDP,TOT,USD_CAP,A,1998,8937.018414,
TUR,GDP,TOT,USD_CAP,A,1999,8625.279388,
TUR,GDP,TOT,USD_CAP,A,2000,9478.892226,
TUR,GDP,TOT,USD_CAP,A,2001,9145.527684,
TUR,GDP,TOT,USD_CAP,A,2002,9279.072677,
TUR,GDP,TOT,USD_CAP,A,2003,9587.561223,
TUR,GDP,TOT,USD_CAP,A,2004,10875.23823,
TUR,GDP,TOT,USD_CAP,A,2005,11910.60672,
TUR,GDP,TOT,USD_CAP,A,2006,13623.40288,
TUR,GDP,TOT,USD_CAP,A,2007,14845.03467,
TUR,GDP,TOT,USD_CAP,A,2008,16038.23165,
TUR,GDP,TOT,USD_CAP,A,2009,15453.98284,
TUR,GDP,TOT,USD_CAP,A,2010,17359.96719,
TUR,GDP,TOT,USD_CAP,A,2011,19590.85837,
TUR,GDP,TOT,USD_CAP,A,2012,20627.44073,
TUR,GDP,TOT,USD_CAP,A,2013,22373.13654,
TUR,GDP,TOT,USD_CAP,A,2014,24104.98458,
TUR,GDP,TOT,USD_CAP,A,2015,25855.91268,
TUR,GDP,TOT,USD_CAP,A,2016,26695.90937,
TUR,GDP,TOT,USD_CAP,A,2017,28193.0614,
TUR,GDP,TOT,USD_CAP,A,2018,28266.68687,
TUR,GDP,TOT,USD_CAP,A,2019,27584.46933,
TUR,GDP,TOT,USD_CAP,A,2020,28435.40219,
GBR,GDP,TOT,MLN_USD,A,1960,114500.834,
GBR,GDP,TOT,MLN_USD,A,1961,118722.123,
GBR,GDP,TOT,MLN_USD,A,1962,122368.019,
GBR,GDP,TOT,MLN_USD,A,1963,129722.616,
GBR,GDP,TOT,MLN_USD,A,1964,138405.51,
GBR,GDP,TOT,MLN_USD,A,1965,146426.639,
GBR,GDP,TOT,MLN_USD,A,1966,154889.273,
GBR,GDP,TOT,MLN_USD,A,1967,163586.747,
GBR,GDP,TOT,MLN_USD,A,1968,180450.377,
GBR,GDP,TOT,MLN_USD,A,1969,194511.307,
GBR,GDP,TOT,MLN_USD,A,1970,201127.914,
GBR,GDP,TOT,MLN_USD,A,1971,218729.687,
GBR,GDP,TOT,MLN_USD,A,1972,238046.267,
GBR,GDP,TOT,MLN_USD,A,1973,267471.689,
GBR,GDP,TOT,MLN_USD,A,1974,284297.59,
GBR,GDP,TOT,MLN_USD,A,1975,306053.407,
GBR,GDP,TOT,MLN_USD,A,1976,332293.854,
GBR,GDP,TOT,MLN_USD,A,1977,361614.849,
GBR,GDP,TOT,MLN_USD,A,1978,403322.856,
GBR,GDP,TOT,MLN_USD,A,1979,453160.053,
GBR,GDP,TOT,MLN_USD,A,1980,484057.29,
GBR,GDP,TOT,MLN_USD,A,1981,525685.72,
GBR,GDP,TOT,MLN_USD,A,1982,569298.517,
GBR,GDP,TOT,MLN_USD,A,1983,616573.003,
GBR,GDP,TOT,MLN_USD,A,1984,653312.635,
GBR,GDP,TOT,MLN_USD,A,1985,701925.771,
GBR,GDP,TOT,MLN_USD,A,1986,738620.211,
GBR,GDP,TOT,MLN_USD,A,1987,797699.242,
GBR,GDP,TOT,MLN_USD,A,1988,873178.007,
GBR,GDP,TOT,MLN_USD,A,1989,930798.947,
GBR,GDP,TOT,MLN_USD,A,1990,972727.331,
GBR,GDP,TOT,MLN_USD,A,1991,994529.34,
GBR,GDP,TOT,MLN_USD,A,1992,1021273.532,
GBR,GDP,TOT,MLN_USD,A,1993,1071500.82,
GBR,GDP,TOT,MLN_USD,A,1994,1136471.417,
GBR,GDP,TOT,MLN_USD,A,1995,1193940.042,
GBR,GDP,TOT,MLN_USD,A,1996,1275075.509,
GBR,GDP,TOT,MLN_USD,A,1997,1343714.172,
GBR,GDP,TOT,MLN_USD,A,1998,1385124.539,
GBR,GDP,TOT,MLN_USD,A,1999,1435578.566,
GBR,GDP,TOT,MLN_USD,A,2000,1559692.367,
